group,variable,value,text,info,entry,assoc_num,personID
x6,y8,0,,,,,
x6,y9,0,,,,,
x6,y10,20,孟曾,"孟曾: 孟曾之次子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,35818.0
x6,y11,0,,,,,
x6,y12,0,,,,,
x6,y13,0,,,,,
x6,y14,0,,,,,
x6,y15,0,,,,,
x6,y16,0,,,,,
x6,y17,0,,,,,
x6,y18,0,,,,,
x6,y19,0,,,,,
x6,y20,0,,,,,
x6,y21,0,,,,,
x7,y1,0,,,,,
x7,y2,0,,,,,
x7,y3,0,,,,,
x7,y4,0,,,,,
x7,y5,0,,,,,
x7,y6,0,,,,,
x7,y7,0,,,,,
x7,y8,0,,,,,
x7,y9,0,,,,,
x7,y10,20,孟猷,"孟猷: 孟猷之三子, 科舉: 進士(籠統), 6 social connections.",科舉: 進士(籠統),6.0,20715.0
x7,y11,0,,,,,
x7,y12,0,,,,,
x7,y13,0,,,,,
x7,y14,0,,,,,
x7,y15,0,,,,,
x7,y16,0,,,,,
x7,y17,0,,,,,
x7,y18,0,,,,,
x7,y19,0,,,,,
x7,y20,0,,,,,
x7,y21,0,,,,,
x8,y1,0,,,,,
x8,y2,0,,,,,
x8,y3,0,,,,,
x8,y4,0,,,,,
x8,y5,0,,,,,
x8,y6,0,,,,,
x8,y7,0,,,,,
x8,y8,0,,,,,
x8,y9,0,,,,,
x8,y10,20,李大理,"李大理: 李大理之女婿, 恩蔭、蔭補(籠統), 1 social connections.",恩蔭、蔭補(籠統),1.0,7041.0
x8,y11,-10,仲靈湛,"仲靈湛: 仲靈湛之妻子, nan, 2 social connections.",,2.0,5092.0
x8,y12,-20,申氏,"申氏: 申氏之母, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,42356.0
x8,y13,0,,,,,
x8,y14,0,,,,,
x8,y15,0,,,,,
x8,y16,0,,,,,
x8,y17,0,,,,,
x8,y18,0,,,,,
x8,y19,0,,,,,
x8,y20,0,,,,,
x8,y21,0,,,,,
x9,y1,0,,,,,
x9,y2,0,,,,,
x9,y3,0,,,,,
x9,y4,0,,,,,
x9,y5,0,,,,,
x9,y6,0,,,,,
x9,y7,0,,,,,
x9,y8,0,,,,,
x9,y9,0,,,,,
x9,y10,20,梅鼎臣,"梅鼎臣: 梅鼎臣之長子; 第一子, 恩蔭、蔭補(籠統), 0 social connections.",恩蔭、蔭補(籠統),0.0,18530.0
x9,y11,-10,毛漸,"毛漸: 毛漸之從兄弟;堂兄弟, 科舉: 進士(籠統), 3 social connections.",科舉: 進士(籠統),3.0,1356.0
x9,y12,-20,仲并,"仲并: 仲并之岳父, nan, 17 social connections.",,17.0,7023.0
x9,y13,0,,,,,
x9,y14,0,,,,,
x9,y15,0,,,,,
x9,y16,0,,,,,
x9,y17,0,,,,,
x9,y18,0,,,,,
x9,y19,0,,,,,
x9,y20,0,,,,,
x9,y21,0,,,,,
x10,y1,0,,,,,
x10,y2,0,,,,,
x10,y3,0,,,,,
x10,y4,0,,,,,
x10,y5,0,,,,,
x10,y6,0,,,,,
x10,y7,0,,,,,
x10,y8,0,,,,,
x10,y9,40,趙充夫,"趙充夫: 趙充夫之孫女婿, nan, 3 social connections.",,3.0,21465.0
x10,y10,20,梅清臣,"梅清臣: 梅清臣之五子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,7057.0
x10,y11,-10,毛衍,"毛衍: 毛衍之從兄弟;堂兄弟, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,1358.0
x10,y12,-20,梅溶,"梅溶: 梅溶之從父;伯叔父, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,18534.0
x10,y13,-40,郭氏,"郭氏: 郭氏之祖母, 恩蔭、蔭補(籠統), 0 social connections.",恩蔭、蔭補(籠統),0.0,42348.0
x10,y14,-60,王氏,"王氏: 王氏之曾祖母, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,42340.0
x10,y15,0,,,,,
x10,y16,0,,,,,
x10,y17,0,,,,,
x10,y18,0,,,,,
x10,y19,0,,,,,
x10,y20,0,,,,,
x10,y21,0,,,,,
x11,y1,0,,,,,
x11,y2,0,,,,,
x11,y3,0,,,,,
x11,y4,0,,,,,
x11,y5,0,,,,,
x11,y6,0,,,,,
x11,y7,0,,,,,
x11,y8,0,,,,,
x11,y9,40,陳彥恭,"陳彥恭: 陳彥恭之孫女婿, nan, 3 social connections.",,3.0,102.0
x11,y10,20,畢從古,"畢從古: 畢從古之女婿, 恩蔭、蔭補(籠統), 2 social connections.",恩蔭、蔭補(籠統),2.0,3709.0
x11,y11,100,孟庾,"孟庾: 科舉: 進士(籠統), 1",科舉: 進士(籠統),1.0,1365.0
x11,y12,-20,毛維唐,"毛維唐: 毛維唐之從父;伯叔父, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,13214.0
x11,y13,-40,孟某,"孟某: 孟某之祖父, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,20722.0
x11,y14,-60,孟珏,"孟珏: 孟珏之曾祖, nan, 0 social connections.",,0.0,20721.0
x11,y15,0,,,,,
x11,y16,0,,,,,
x11,y17,0,,,,,
x11,y18,0,,,,,
x11,y19,0,,,,,
x11,y20,0,,,,,
x11,y21,0,,,,,
x12,y1,0,,,,,
x12,y2,0,,,,,
x12,y3,0,,,,,
x12,y4,0,,,,,
x12,y5,0,,,,,
x12,y6,0,,,,,
x12,y7,0,,,,,
x12,y8,0,,,,,
x12,y9,0,,,,,
x12,y10,20,梅堯臣,"梅堯臣: 梅堯臣之從子;姪子, 科舉: 進士(籠統), 58 social connections.",科舉: 進士(籠統),58.0,7059.0
x12,y11,-10,毛滂,"毛滂: 毛滂之從兄弟;堂兄弟, 科舉: 進士(籠統), 38 social connections.",科舉: 進士(籠統),38.0,3672.0
x12,y12,-20,梅邈,"梅邈: 梅邈之父, nan, 0 social connections.",,0.0,18528.0
x12,y13,0,,,,,
x12,y14,-60,王氏,"王氏: 王氏之曾祖母, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,46037.0
x12,y15,0,,,,,
x12,y16,0,,,,,
x12,y17,0,,,,,
x12,y18,0,,,,,
x12,y19,0,,,,,
x12,y20,0,,,,,
x12,y21,0,,,,,
x13,y1,0,,,,,
x13,y2,0,,,,,
x13,y3,0,,,,,
x13,y4,0,,,,,
x13,y5,0,,,,,
x13,y6,0,,,,,
x13,y7,0,,,,,
x13,y8,0,,,,,
x13,y9,0,,,,,
x13,y10,20,梅輔臣,"梅輔臣: 梅輔臣之四子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,18531.0
x13,y11,-10,毛幵,"毛幵: 毛幵之從兄弟;堂兄弟, 科舉: 進士(籠統), 1 social connections.",科舉: 進士(籠統),1.0,3673.0
x13,y12,-20,孟淳,"孟淳: 孟淳之父, nan, 0 social connections.",,0.0,20723.0
x13,y13,0,,,,,
x13,y14,0,,,,,
x13,y15,0,,,,,
x13,y16,0,,,,,
x13,y17,0,,,,,
x13,y18,0,,,,,
x13,y19,0,,,,,
x13,y20,0,,,,,
x13,y21,0,,,,,
x14,y1,0,,,,,
x14,y2,0,,,,,
x14,y3,0,,,,,
x14,y4,0,,,,,
x14,y5,0,,,,,
x14,y6,0,,,,,
x14,y7,0,,,,,
x14,y8,0,,,,,
x14,y9,0,,,,,
x14,y10,20,孟夔,"孟夔: 孟夔之長子; 第一子, 恩蔭、蔭補(籠統), 0 social connections.",恩蔭、蔭補(籠統),0.0,20714.0
x14,y11,-10,徐氏,"徐氏: 徐氏之妻子, nan, 0 social connections.",,0.0,42358.0
x14,y12,0,,,,,
x14,y13,0,,,,,
x14,y14,0,,,,,
x14,y15,0,,,,,
x14,y16,0,,,,,
x14,y17,0,,,,,
x14,y18,0,,,,,
x14,y19,0,,,,,
x14,y20,0,,,,,
x14,y21,0,,,,,
x15,y1,0,,,,,
x15,y2,0,,,,,
x15,y3,0,,,,,
x15,y4,0,,,,,
x15,y5,0,,,,,
x15,y6,0,,,,,
x15,y7,0,,,,,
x15,y8,0,,,,,
x15,y9,0,,,,,
x15,y10,20,孟導,"孟導: 孟導之四子, 科舉: 進士(籠統), 3 social connections.",科舉: 進士(籠統),3.0,20717.0
x15,y11,0,,,,,
x15,y12,0,,,,,
x15,y13,0,,,,,
x15,y14,0,,,,,
x15,y15,0,,,,,
x15,y16,0,,,,,
x15,y17,0,,,,,
x15,y18,0,,,,,
x15,y19,0,,,,,
x15,y20,0,,,,,
x15,y21,0,,,,,
x16,y1,0,,,,,
x16,y2,0,,,,,
x16,y3,0,,,,,
x16,y4,0,,,,,
x16,y5,0,,,,,
x16,y6,0,,,,,
x16,y7,0,,,,,
x16,y8,0,,,,,
x16,y9,0,,,,,
x16,y10,20,孟翔,"孟翔: 孟翔之五子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,35819.0
x16,y11,0,,,,,
x16,y12,0,,,,,
x16,y13,0,,,,,
x16,y14,0,,,,,
x16,y15,0,,,,,
x16,y16,0,,,,,
x16,y17,0,,,,,
x16,y18,0,,,,,
x16,y19,0,,,,,
x16,y20,0,,,,,
x16,y21,0,,,,,
x17,y1,0,,,,,
x17,y2,0,,,,,
x17,y3,0,,,,,
x17,y4,0,,,,,
x17,y5,0,,,,,
x17,y6,0,,,,,
x17,y7,0,,,,,
x17,y8,0,,,,,
x17,y9,0,,,,,
x17,y10,0,,,,,
x17,y11,0,,,,,
x17,y12,0,,,,,
x17,y13,0,,,,,
x17,y14,0,,,,,
x17,y15,0,,,,,
x17,y16,0,,,,,
x17,y17,0,,,,,
x17,y18,0,,,,,
x17,y19,0,,,,,
x17,y20,0,,,,,
x17,y21,0,,,,,
x18,y1,0,,,,,
x18,y2,0,,,,,
x18,y3,0,,,,,
x18,y4,0,,,,,
x18,y5,0,,,,,
x18,y6,0,,,,,
x18,y7,0,,,,,
x18,y8,0,,,,,
x18,y9,0,,,,,
x18,y10,0,,,,,
x18,y11,0,,,,,
x18,y12,0,,,,,
x18,y13,0,,,,,
x18,y14,0,,,,,
x18,y15,0,,,,,
x18,y16,0,,,,,
x18,y17,0,,,,,
x18,y18,0,,,,,
x18,y19,0,,,,,
x18,y20,0,,,,,
x18,y21,0,,,,,
x19,y1,0,,,,,
x19,y2,0,,,,,
x19,y3,0,,,,,
x19,y4,0,,,,,
x19,y5,0,,,,,
x19,y6,0,,,,,
x19,y7,0,,,,,
x19,y8,0,,,,,
x19,y9,0,,,,,
x19,y10,0,,,,,
x19,y11,0,,,,,
x19,y12,0,,,,,
x19,y13,0,,,,,
x19,y14,0,,,,,
x19,y15,0,,,,,
x19,y16,0,,,,,
x19,y17,0,,,,,
x19,y18,0,,,,,
x19,y19,0,,,,,
x19,y20,0,,,,,
x19,y21,0,,,,,
x20,y1,0,,,,,
x20,y2,0,,,,,
x20,y3,0,,,,,
x20,y4,0,,,,,
x20,y5,0,,,,,
x20,y6,0,,,,,
x20,y7,0,,,,,
x20,y8,0,,,,,
x20,y9,0,,,,,
x20,y10,0,,,,,
x20,y11,0,,,,,
x20,y12,0,,,,,
x20,y13,0,,,,,
x20,y14,0,,,,,
x20,y15,0,,,,,
x20,y16,0,,,,,
x20,y17,0,,,,,
x20,y18,0,,,,,
x20,y19,0,,,,,
x20,y20,0,,,,,
x20,y21,0,,,,,
x21,y1,0,,,,,
x21,y2,0,,,,,
x21,y3,0,,,,,
x21,y4,0,,,,,
x21,y5,0,,,,,
x21,y6,0,,,,,
x21,y7,0,,,,,
x21,y8,0,,,,,
x21,y9,0,,,,,
x21,y10,0,,,,,
x21,y11,0,,,,,
x21,y12,0,,,,,
x21,y13,0,,,,,
x21,y14,0,,,,,
x21,y15,0,,,,,
x21,y16,0,,,,,
x21,y17,0,,,,,
x21,y18,0,,,,,
x21,y19,0,,,,,
x21,y20,0,,,,,
x21,y21,0,,,,,
